anio,provincia,departamento,sector,ambito,nivel,cargos_cubiertos,cargos_vacantes,total_cargos,tasa_cobertura
2024,Salta,Enmascarado,Privado,Urbano,Inicial,98,0,98,100.0
2024,Salta,Enmascarado,Privado,Urbano,Primaria,322,0,322,100.0
2024,Salta,Enmascarado,Privado,Urbano,Secundaria,221,0,221,100.0
2024,Salta,GENERAL GUEMES,Estatal,Rural,Inicial,50,0,50,100.0
2024,Salta,GENERAL GUEMES,Estatal,Rural,Primaria,106,2,108,98.15
2024,Salta,GENERAL GUEMES,Estatal,Urbano,Inicial,182,0,182,100.0
2024,Salta,GENERAL GUEMES,Estatal,Urbano,Primaria,466,4,470,99.15
2024,Salta,GENERAL GUEMES,Estatal,Urbano,Secundaria,205,28,233,87.98
2024,Salta,GENERAL JOSE DE SAN MARTIN,Estatal,Rural,Inicial,205,4,209,98.09
2024,Salta,GENERAL JOSE DE SAN MARTIN,Estatal,Rural,Primaria,612,4,616,99.35
2024,Salta,GENERAL JOSE DE SAN MARTIN,Estatal,Rural,Secundaria,134,10,144,93.06
2024,Salta,GENERAL JOSE DE SAN MARTIN,Estatal,Urbano,Inicial,425,4,429,99.07
2024,Salta,GENERAL JOSE DE SAN MARTIN,Estatal,Urbano,Primaria,1650,9,1659,99.46
2024,Salta,GENERAL JOSE DE SAN MARTIN,Estatal,Urbano,Secundaria,467,61,528,88.45
2024,Salta,GENERAL JOSE DE SAN MARTIN,Privado,Urbano,Inicial,87,0,87,100.0
2024,Salta,GENERAL JOSE DE SAN MARTIN,Privado,Urbano,Primaria,173,0,173,100.0
2024,Salta,GENERAL JOSE DE SAN MARTIN,Privado,Urbano,Secundaria,218,0,218,100.0
2024,Salta,GUACHIPAS,Estatal,Rural,Inicial,5,0,5,100.0
2024,Salta,GUACHIPAS,Estatal,Rural,Primaria,31,0,31,100.0
2024,Salta,GUACHIPAS,Estatal,Rural,Secundaria,2,0,2,100.0
2024,Salta,IRUYA,Estatal,Rural,Inicial,21,0,21,100.0
2024,Salta,IRUYA,Estatal,Rural,Primaria,122,0,122,100.0
2024,Salta,IRUYA,Estatal,Rural,Secundaria,22,0,22,100.0
2024,Salta,LA CALDERA,Estatal,Rural,Inicial,19,0,19,100.0
2024,Salta,LA CALDERA,Estatal,Rural,Primaria,19,0,19,100.0
2024,Salta,LA CALDERA,Estatal,Urbano,Inicial,71,0,71,100.0
2024,Salta,LA CALDERA,Estatal,Urbano,Primaria,101,0,101,100.0
2024,Salta,LA CALDERA,Estatal,Urbano,Secundaria,15,0,15,100.0
2024,Salta,LA CANDELARIA,Estatal,Rural,Inicial,28,0,28,100.0
2024,Salta,LA CANDELARIA,Estatal,Rural,Primaria,62,0,62,100.0
2024,Salta,LA CANDELARIA,Estatal,Rural,Secundaria,6,0,6,100.0
2024,Salta,LA POMA,Estatal,Rural,Inicial,21,0,21,100.0
2024,Salta,LA POMA,Estatal,Rural,Primaria,36,0,36,100.0
2024,Salta,LA POMA,Estatal,Rural,Secundaria,6,0,6,100.0
2024,Salta,LA VIÑA,Estatal,Rural,Inicial,13,0,13,100.0
2024,Salta,LA VIÑA,Estatal,Rural,Primaria,37,3,40,92.5
2024,Salta,LA VIÑA,Estatal,Urbano,Inicial,18,0,18,100.0
2024,Salta,LA VIÑA,Estatal,Urbano,Primaria,59,0,59,100.0
2024,Salta,LA VIÑA,Estatal,Urbano,Secundaria,57,0,57,100.0
2024,Salta,LOS ANDES,Estatal,Rural,Inicial,11,0,11,100.0
2024,Salta,LOS ANDES,Estatal,Rural,Primaria,34,0,34,100.0
2024,Salta,LOS ANDES,Estatal,Rural,Secundaria,2,0,2,100.0
2024,Salta,LOS ANDES,Estatal,Urbano,Inicial,18,0,18,100.0
2024,Salta,LOS ANDES,Estatal,Urbano,Primaria,110,0,110,100.0
2024,Salta,LOS ANDES,Estatal,Urbano,Secundaria,24,0,24,100.0
2024,Salta,METAN,Estatal,Rural,Inicial,21,0,21,100.0
2024,Salta,METAN,Estatal,Rural,Primaria,116,0,116,100.0
2024,Salta,METAN,Estatal,Rural,Secundaria,122,2,124,98.39
2024,Salta,METAN,Estatal,Urbano,Inicial,114,0,114,100.0
2024,Salta,METAN,Estatal,Urbano,Primaria,353,14,367,96.19
2024,Salta,METAN,Estatal,Urbano,Secundaria,102,7,109,93.58
2024,Salta,MOLINOS,Estatal,Rural,Inicial,42,0,42,100.0
2024,Salta,MOLINOS,Estatal,Rural,Primaria,96,4,100,96.0
2024,Salta,MOLINOS,Estatal,Rural,Secundaria,57,2,59,96.61
2024,Salta,ORAN,Estatal,Rural,Inicial,37,0,37,100.0
2024,Salta,ORAN,Estatal,Rural,Primaria,88,1,89,98.88
2024,Salta,ORAN,Estatal,Rural,Secundaria,5,0,5,100.0
2024,Salta,ORAN,Estatal,Urbano,Inicial,485,2,487,99.59
2024,Salta,ORAN,Estatal,Urbano,Primaria,1580,2,1582,99.87
2024,Salta,ORAN,Estatal,Urbano,Secundaria,394,29,423,93.14
2024,Salta,ORAN,Privado,Urbano,Inicial,39,1,40,97.5
2024,Salta,ORAN,Privado,Urbano,Primaria,113,0,113,100.0
2024,Salta,ORAN,Privado,Urbano,Secundaria,137,0,137,100.0
2024,Salta,RIVADAVIA,Estatal,Rural,Inicial,236,4,240,98.33
2024,Salta,RIVADAVIA,Estatal,Rural,Primaria,745,4,749,99.47
2024,Salta,RIVADAVIA,Estatal,Rural,Secundaria,89,5,94,94.68
2024,Salta,RIVADAVIA,Estatal,Urbano,Inicial,74,0,74,100.0
2024,Salta,RIVADAVIA,Estatal,Urbano,Primaria,233,1,234,99.57
2024,Salta,RIVADAVIA,Estatal,Urbano,Secundaria,31,3,34,91.18
2024,Salta,ROSARIO DE LA FRONTERA,Estatal,Rural,Inicial,40,1,41,97.56
2024,Salta,ROSARIO DE LA FRONTERA,Estatal,Rural,Primaria,98,0,98,100.0
2024,Salta,ROSARIO DE LA FRONTERA,Estatal,Rural,Secundaria,12,0,12,100.0
2024,Salta,ROSARIO DE LA FRONTERA,Estatal,Urbano,Inicial,119,0,119,100.0
2024,Salta,ROSARIO DE LA FRONTERA,Estatal,Urbano,Primaria,325,0,325,100.0
2024,Salta,ROSARIO DE LA FRONTERA,Estatal,Urbano,Secundaria,194,0,194,100.0
2024,Salta,ROSARIO DE LERMA,Estatal,Rural,Inicial,66,0,66,100.0
2024,Salta,ROSARIO DE LERMA,Estatal,Rural,Primaria,165,1,166,99.4
2024,Salta,ROSARIO DE LERMA,Estatal,Rural,Secundaria,7,0,7,100.0
2024,Salta,ROSARIO DE LERMA,Estatal,Urbano,Inicial,126,1,127,99.21
2024,Salta,ROSARIO DE LERMA,Estatal,Urbano,Primaria,305,2,307,99.35
2024,Salta,ROSARIO DE LERMA,Estatal,Urbano,Secundaria,145,4,149,97.32
2024,Salta,SAN CARLOS,Estatal,Rural,Inicial,64,5,69,92.75
2024,Salta,SAN CARLOS,Estatal,Rural,Primaria,124,0,124,100.0
2024,Salta,SAN CARLOS,Estatal,Rural,Secundaria,19,3,22,86.36
2024,Salta,SANTA VICTORIA,Estatal,Rural,Inicial,52,1,53,98.11
2024,Salta,SANTA VICTORIA,Estatal,Rural,Primaria,233,0,233,100.0
2024,Salta,SANTA VICTORIA,Estatal,Rural,Secundaria,60,2,62,96.77
2024,Salta,Sin datos,Privado,Urbano,Inicial,0,1,1,0.0
2024,San Juan,25 DE MAYO,Estatal,Rural,Inicial,60,0,60,100.0
2024,San Juan,25 DE MAYO,Estatal,Rural,Primaria,213,0,213,100.0
2024,San Juan,25 DE MAYO,Estatal,Rural,Secundaria,99,0,99,100.0
2024,San Juan,25 DE MAYO,Estatal,Urbano,Primaria,118,0,118,100.0
2024,San Juan,25 DE MAYO,Estatal,Urbano,Secundaria,44,0,44,100.0
2024,San Juan,9 DE JULIO,Estatal,Rural,Primaria,63,1,64,98.44
2024,San Juan,9 DE JULIO,Estatal,Rural,Secundaria,20,4,24,83.33
2024,San Juan,ALBARDON,Estatal,Rural,Primaria,92,1,93,98.92
2024,San Juan,ALBARDON,Estatal,Rural,Secundaria,14,0,14,100.0
2024,San Juan,ALBARDON,Estatal,Urbano,Inicial,79,1,80,98.75
2024,San Juan,ALBARDON,Estatal,Urbano,Primaria,153,1,154,99.35
2024,San Juan,ALBARDON,Estatal,Urbano,Secundaria,94,0,94,100.0
2024,San Juan,ANGACO,Estatal,Rural,Inicial,38,0,38,100.0
2024,San Juan,ANGACO,Estatal,Rural,Primaria,109,1,110,99.09
2024,San Juan,ANGACO,Estatal,Rural,Secundaria,21,0,21,100.0
2024,San Juan,CALINGASTA,Estatal,Rural,Inicial,62,0,62,100.0
2024,San Juan,CALINGASTA,Estatal,Rural,Primaria,95,0,95,100.0
2024,San Juan,CALINGASTA,Estatal,Rural,Secundaria,86,0,86,100.0
2024,San Juan,CALINGASTA,Estatal,Urbano,Inicial,22,0,22,100.0
2024,San Juan,CALINGASTA,Estatal,Urbano,Primaria,59,0,59,100.0
2024,San Juan,CALINGASTA,Estatal,Urbano,Secundaria,14,0,14,100.0
2024,San Juan,CAPITAL,Estatal,Urbano,Inicial,388,0,388,100.0
2024,San Juan,CAPITAL,Estatal,Urbano,Primaria,853,3,856,99.65
2024,San Juan,CAPITAL,Estatal,Urbano,Secundaria,1061,15,1076,98.61
2024,San Juan,CAPITAL,Privado,Urbano,Inicial,410,7,417,98.32
2024,San Juan,CAPITAL,Privado,Urbano,Primaria,566,6,572,98.95
2024,San Juan,CAPITAL,Privado,Urbano,Secundaria,384,0,384,100.0
2024,San Juan,CAUCETE,Estatal,Rural,Inicial,73,0,73,100.0
2024,San Juan,CAUCETE,Estatal,Rural,Primaria,222,0,222,100.0
2024,San Juan,CAUCETE,Estatal,Rural,Secundaria,63,1,64,98.44
2024,San Juan,CAUCETE,Estatal,Urbano,Inicial,110,0,110,100.0
2024,San Juan,CAUCETE,Estatal,Urbano,Primaria,215,0,215,100.0
2024,San Juan,CAUCETE,Estatal,Urbano,Secundaria,192,6,198,96.97
2024,San Juan,CHIMBAS,Estatal,Rural,Inicial,64,1,65,98.46
2024,San Juan,CHIMBAS,Estatal,Rural,Primaria,126,0,126,100.0
2024,San Juan,CHIMBAS,Estatal,Urbano,Inicial,176,1,177,99.44
2024,San Juan,CHIMBAS,Estatal,Urbano,Primaria,451,2,453,99.56
2024,San Juan,CHIMBAS,Estatal,Urbano,Secundaria,231,5,236,97.88
2024,San Juan,CHIMBAS,Privado,Urbano,Inicial,54,0,54,100.0
2024,San Juan,CHIMBAS,Privado,Urbano,Primaria,128,0,128,100.0
2024,San Juan,CHIMBAS,Privado,Urbano,Secundaria,85,0,85,100.0
2024,San Juan,Enmascarado,Estatal,Rural,Inicial,35,0,35,100.0
2024,San Juan,Enmascarado,Estatal,Rural,Primaria,47,0,47,100.0
2024,San Juan,Enmascarado,Estatal,Rural,Secundaria,59,3,62,95.16
2024,San Juan,Enmascarado,Estatal,Urbano,Inicial,63,0,63,100.0
2024,San Juan,Enmascarado,Estatal,Urbano,Primaria,160,1,161,99.38
2024,San Juan,Enmascarado,Estatal,Urbano,Secundaria,39,0,39,100.0
2024,San Juan,Enmascarado,Privado,Rural,Inicial,26,0,26,100.0
2024,San Juan,Enmascarado,Privado,Rural,Primaria,53,0,53,100.0
2024,San Juan,Enmascarado,Privado,Rural,Secundaria,29,0,29,100.0
2024,San Juan,Enmascarado,Privado,Urbano,Inicial,95,0,95,100.0
2024,San Juan,Enmascarado,Privado,Urbano,Primaria,162,1,163,99.39
2024,San Juan,Enmascarado,Privado,Urbano,Secundaria,104,1,105,99.05
2024,San Juan,IGLESIA,Estatal,Rural,Inicial,62,1,63,98.41
2024,San Juan,IGLESIA,Estatal,Rural,Primaria,99,2,101,98.02
2024,San Juan,IGLESIA,Estatal,Rural,Secundaria,127,0,127,100.0
2024,San Juan,JACHAL,Estatal,Rural,Inicial,58,0,58,100.0
2024,San Juan,JACHAL,Estatal,Rural,Primaria,256,3,259,98.84
2024,San Juan,JACHAL,Estatal,Rural,Secundaria,124,4,128,96.88
2024,San Juan,JACHAL,Estatal,Urbano,Inicial,73,0,73,100.0
2024,San Juan,JACHAL,Estatal,Urbano,Primaria,115,0,115,100.0
2024,San Juan,JACHAL,Estatal,Urbano,Secundaria,104,0,104,100.0
2024,San Juan,POCITO,Estatal,Rural,Inicial,96,2,98,97.96
2024,San Juan,POCITO,Estatal,Rural,Primaria,249,3,252,98.81
2024,San Juan,POCITO,Estatal,Rural,Secundaria,116,1,117,99.15
2024,San Juan,POCITO,Estatal,Urbano,Inicial,91,1,92,98.91
2024,San Juan,POCITO,Estatal,Urbano,Primaria,239,1,240,99.58
2024,San Juan,POCITO,Estatal,Urbano,Secundaria,55,0,55,100.0
2024,San Juan,RAWSON,Estatal,Rural,Inicial,38,0,38,100.0
2024,San Juan,RAWSON,Estatal,Rural,Primaria,182,1,183,99.45
2024,San Juan,RAWSON,Estatal,Rural,Secundaria,43,0,43,100.0
2024,San Juan,RAWSON,Estatal,Urbano,Inicial,331,5,336,98.51
2024,San Juan,RAWSON,Estatal,Urbano,Primaria,705,10,715,98.6
2024,San Juan,RAWSON,Estatal,Urbano,Secundaria,277,3,280,98.93
2024,San Juan,RAWSON,Privado,Urbano,Inicial,106,0,106,100.0
2024,San Juan,RAWSON,Privado,Urbano,Primaria,193,0,193,100.0
2024,San Juan,RAWSON,Privado,Urbano,Secundaria,81,0,81,100.0
2024,San Juan,RIVADAVIA,Estatal,Rural,Primaria,153,0,153,100.0
2024,San Juan,RIVADAVIA,Estatal,Rural,Secundaria,34,0,34,100.0
2024,San Juan,RIVADAVIA,Estatal,Urbano,Inicial,218,1,219,99.54
2024,San Juan,RIVADAVIA,Estatal,Urbano,Primaria,425,1,426,99.77
2024,San Juan,RIVADAVIA,Estatal,Urbano,Secundaria,189,3,192,98.44
2024,San Juan,RIVADAVIA,Privado,Urbano,Inicial,141,0,141,100.0
2024,San Juan,RIVADAVIA,Privado,Urbano,Primaria,232,0,232,100.0
2024,San Juan,RIVADAVIA,Privado,Urbano,Secundaria,81,0,81,100.0
2024,San Juan,SAN MARTIN,Estatal,Rural,Inicial,74,0,74,100.0
2024,San Juan,SAN MARTIN,Estatal,Rural,Primaria,167,3,170,98.24
2024,San Juan,SAN MARTIN,Estatal,Rural,Secundaria,34,0,34,100.0
2024,San Juan,SANTA LUCIA,Estatal,Rural,Inicial,32,2,34,94.12
2024,San Juan,SANTA LUCIA,Estatal,Rural,Primaria,108,1,109,99.08
2024,San Juan,SANTA LUCIA,Estatal,Rural,Secundaria,30,0,30,100.0
2024,San Juan,SANTA LUCIA,Estatal,Urbano,Inicial,93,2,95,97.89
2024,San Juan,SANTA LUCIA,Estatal,Urbano,Primaria,213,1,214,99.53
2024,San Juan,SANTA LUCIA,Estatal,Urbano,Secundaria,95,0,95,100.0
2024,San Juan,SANTA LUCIA,Privado,Urbano,Inicial,50,0,50,100.0
2024,San Juan,SANTA LUCIA,Privado,Urbano,Primaria,79,0,79,100.0
2024,San Juan,SARMIENTO,Estatal,Rural,Inicial,83,0,83,100.0
2024,San Juan,SARMIENTO,Estatal,Rural,Primaria,232,3,235,98.72
2024,San Juan,SARMIENTO,Estatal,Rural,Secundaria,119,1,120,99.17
2024,San Juan,SARMIENTO,Estatal,Urbano,Inicial,58,0,58,100.0
2024,San Juan,SARMIENTO,Estatal,Urbano,Primaria,113,0,113,100.0
2024,San Juan,SARMIENTO,Estatal,Urbano,Secundaria,67,1,68,98.53
2024,San Juan,Sin datos,Estatal,Rural,Primaria,4,1,5,80.0
2024,San Juan,VALLE FERTIL,Estatal,Rural,Inicial,57,0,57,100.0
2024,San Juan,VALLE FERTIL,Estatal,Rural,Primaria,106,0,106,100.0
2024,San Juan,VALLE FERTIL,Estatal,Rural,Secundaria,14,0,14,100.0
2024,San Juan,VALLE FERTIL,Estatal,Urbano,Primaria,63,0,63,100.0
2024,San Juan,VALLE FERTIL,Estatal,Urbano,Secundaria,50,1,51,98.04
2024,San Luis,AYACUCHO,Estatal,Rural,Inicial,9,0,9,100.0
2024,San Luis,AYACUCHO,Estatal,Rural,Primaria,27,0,27,100.0
2024,San Luis,AYACUCHO,Estatal,Rural,Secundaria,165,0,165,100.0
2024,San Luis,AYACUCHO,Estatal,Urbano,Inicial,88,1,89,98.88
2024,San Luis,AYACUCHO,Estatal,Urbano,Primaria,180,5,185,97.3
2024,San Luis,AYACUCHO,Estatal,Urbano,Secundaria,170,9,179,94.97
2024,San Luis,BELGRANO,Estatal,Rural,Inicial,25,0,25,100.0
2024,San Luis,BELGRANO,Estatal,Rural,Primaria,50,0,50,100.0
2024,San Luis,BELGRANO,Estatal,Rural,Secundaria,179,0,179,100.0
2024,San Luis,BELGRANO,Estatal,Urbano,Inicial,67,0,67,100.0
2024,San Luis,BELGRANO,Estatal,Urbano,Primaria,151,0,151,100.0
2024,San Luis,BELGRANO,Estatal,Urbano,Secundaria,210,0,210,100.0
2024,San Luis,CHACABUCO,Estatal,Rural,Inicial,30,0,30,100.0
2024,San Luis,CHACABUCO,Estatal,Rural,Primaria,79,5,84,94.05
2024,San Luis,CHACABUCO,Estatal,Rural,Secundaria,196,2,198,98.99
2024,San Luis,CHACABUCO,Estatal,Urbano,Inicial,74,0,74,100.0
2024,San Luis,CHACABUCO,Estatal,Urbano,Primaria,170,5,175,97.14
2024,San Luis,CHACABUCO,Estatal,Urbano,Secundaria,194,0,194,100.0
2024,San Luis,CORONEL PRINGLES,Estatal,Rural,Inicial,34,0,34,100.0
2024,San Luis,CORONEL PRINGLES,Estatal,Rural,Primaria,84,1,85,98.82
2024,San Luis,CORONEL PRINGLES,Estatal,Rural,Secundaria,270,1,271,99.63
2024,San Luis,Enmascarado,Estatal,Urbano,Inicial,59,1,60,98.33
2024,San Luis,Enmascarado,Estatal,Urbano,Primaria,128,1,129,99.22
2024,San Luis,Enmascarado,Estatal,Urbano,Secundaria,72,1,73,98.63
2024,San Luis,Enmascarado,Privado,Urbano,Inicial,36,0,36,100.0
2024,San Luis,Enmascarado,Privado,Urbano,Primaria,39,0,39,100.0
2024,San Luis,Enmascarado,Privado,Urbano,Secundaria,40,0,40,100.0
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Estatal,Rural,Inicial,41,0,41,100.0
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Estatal,Rural,Primaria,132,1,133,99.25
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Estatal,Rural,Secundaria,204,0,204,100.0
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Estatal,Urbano,Inicial,836,11,847,98.7
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Estatal,Urbano,Primaria,1693,17,1710,99.01
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Estatal,Urbano,Secundaria,2390,94,2484,96.22
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Privado,Urbano,Inicial,416,0,416,100.0
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Privado,Urbano,Primaria,641,0,641,100.0
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Privado,Urbano,Secundaria,805,0,805,100.0
2024,San Luis,GENERAL PEDERNERA,Estatal,Rural,Inicial,65,0,65,100.0
2024,San Luis,GENERAL PEDERNERA,Estatal,Rural,Primaria,149,2,151,98.68
2024,San Luis,GENERAL PEDERNERA,Estatal,Rural,Secundaria,322,2,324,99.38
2024,San Luis,GENERAL PEDERNERA,Estatal,Urbano,Inicial,554,11,565,98.05
2024,San Luis,GENERAL PEDERNERA,Estatal,Urbano,Primaria,1190,15,1205,98.76
2024,San Luis,GENERAL PEDERNERA,Estatal,Urbano,Secundaria,1635,106,1741,93.91
2024,San Luis,GENERAL PEDERNERA,Privado,Urbano,Inicial,152,0,152,100.0
2024,San Luis,GENERAL PEDERNERA,Privado,Urbano,Primaria,197,0,197,100.0
2024,San Luis,GENERAL PEDERNERA,Privado,Urbano,Secundaria,336,0,336,100.0
2024,San Luis,GOBERNADOR DUPUY,Estatal,Rural,Inicial,47,0,47,100.0
2024,San Luis,GOBERNADOR DUPUY,Estatal,Rural,Primaria,112,1,113,99.12
2024,San Luis,GOBERNADOR DUPUY,Estatal,Rural,Secundaria,186,1,187,99.47
2024,San Luis,JUNIN,Estatal,Rural,Inicial,31,0,31,100.0
2024,San Luis,JUNIN,Estatal,Rural,Primaria,83,1,84,98.81
2024,San Luis,JUNIN,Estatal,Rural,Secundaria,227,3,230,98.7
2024,San Luis,JUNIN,Estatal,Urbano,Inicial,85,9,94,90.43
2024,San Luis,JUNIN,Estatal,Urbano,Primaria,196,7,203,96.55
2024,San Luis,JUNIN,Estatal,Urbano,Secundaria,233,6,239,97.49
2024,San Luis,JUNIN,Privado,Urbano,Inicial,39,0,39,100.0
2024,San Luis,JUNIN,Privado,Urbano,Primaria,58,0,58,100.0
2024,San Luis,JUNIN,Privado,Urbano,Secundaria,96,0,96,100.0
2024,San Luis,LIBERTADOR GRL SAN MARTIN,Estatal,Rural,Inicial,24,0,24,100.0
2024,San Luis,LIBERTADOR GRL SAN MARTIN,Estatal,Rural,Primaria,61,0,61,100.0
2024,San Luis,LIBERTADOR GRL SAN MARTIN,Estatal,Rural,Secundaria,250,0,250,100.0
2024,Santa Cruz,CORPEN AIKE,Estatal,Urbano,Inicial,77,0,77,100.0
2024,Santa Cruz,CORPEN AIKE,Estatal,Urbano,Primaria,142,2,144,98.61
2024,Santa Cruz,CORPEN AIKE,Estatal,Urbano,Secundaria,135,2,137,98.54
2024,Santa Cruz,DESEADO,Estatal,Rural,Inicial,24,0,24,100.0
2024,Santa Cruz,DESEADO,Estatal,Rural,Primaria,53,1,54,98.15
2024,Santa Cruz,DESEADO,Estatal,Rural,Secundaria,26,0,26,100.0
2024,Santa Cruz,DESEADO,Estatal,Urbano,Inicial,535,2,537,99.63
2024,Santa Cruz,DESEADO,Estatal,Urbano,Primaria,1045,20,1065,98.12
2024,Santa Cruz,DESEADO,Estatal,Urbano,Secundaria,999,5,1004,99.5
2024,Santa Cruz,DESEADO,Privado,Urbano,Inicial,80,0,80,100.0
2024,Santa Cruz,DESEADO,Privado,Urbano,Primaria,301,0,301,100.0
2024,Santa Cruz,DESEADO,Privado,Urbano,Secundaria,118,1,119,99.16
2024,Santa Cruz,Enmascarado,Estatal,Rural,Inicial,15,2,17,88.24
2024,Santa Cruz,Enmascarado,Estatal,Rural,Primaria,47,3,50,94.0
2024,Santa Cruz,Enmascarado,Estatal,Rural,Secundaria,25,0,25,100.0
2024,Santa Cruz,Enmascarado,Privado,Urbano,Inicial,32,0,32,100.0
2024,Santa Cruz,Enmascarado,Privado,Urbano,Primaria,79,2,81,97.53
2024,Santa Cruz,Enmascarado,Privado,Urbano,Secundaria,30,0,30,100.0
2024,Santa Cruz,GUER AIKE,Estatal,Rural,Inicial,17,0,17,100.0
2024,Santa Cruz,GUER AIKE,Estatal,Rural,Primaria,57,3,60,95.0
2024,Santa Cruz,GUER AIKE,Estatal,Rural,Secundaria,11,0,11,100.0
2024,Santa Cruz,GUER AIKE,Estatal,Urbano,Inicial,500,10,510,98.04
2024,Santa Cruz,GUER AIKE,Estatal,Urbano,Primaria,1034,25,1059,97.64
2024,Santa Cruz,GUER AIKE,Estatal,Urbano,Secundaria,1025,9,1034,99.13
2024,Santa Cruz,GUER AIKE,Privado,Urbano,Inicial,216,1,217,99.54
2024,Santa Cruz,GUER AIKE,Privado,Urbano,Primaria,335,6,341,98.24
2024,Santa Cruz,GUER AIKE,Privado,Urbano,Secundaria,198,3,201,98.51
2024,Santa Cruz,LAGO ARGENTINO,Estatal,Urbano,Inicial,95,0,95,100.0
2024,Santa Cruz,LAGO ARGENTINO,Estatal,Urbano,Primaria,173,0,173,100.0
2024,Santa Cruz,LAGO ARGENTINO,Estatal,Urbano,Secundaria,151,0,151,100.0
2024,Santa Cruz,LAGO ARGENTINO,Privado,Urbano,Inicial,12,0,12,100.0
2024,Santa Cruz,LAGO ARGENTINO,Privado,Urbano,Primaria,67,0,67,100.0
2024,Santa Cruz,LAGO ARGENTINO,Privado,Urbano,Secundaria,66,3,69,95.65
2024,Santa Cruz,LAGO BUENOS AIRES,Estatal,Urbano,Inicial,54,1,55,98.18
2024,Santa Cruz,LAGO BUENOS AIRES,Estatal,Urbano,Primaria,135,4,139,97.12
2024,Santa Cruz,LAGO BUENOS AIRES,Estatal,Urbano,Secundaria,121,0,121,100.0
2024,Santa Cruz,MAGALLANES,Estatal,Urbano,Inicial,45,0,45,100.0
2024,Santa Cruz,MAGALLANES,Estatal,Urbano,Primaria,84,8,92,91.3
2024,Santa Cruz,MAGALLANES,Estatal,Urbano,Secundaria,102,0,102,100.0
2024,Santa Cruz,RIO CHICO,Estatal,Urbano,Inicial,28,0,28,100.0
2024,Santa Cruz,RIO CHICO,Estatal,Urbano,Primaria,82,1,83,98.8
2024,Santa Cruz,RIO CHICO,Estatal,Urbano,Secundaria,111,0,111,100.0
2024,Santa Fe,9 DE JULIO,Estatal,Urbano,Inicial,68,0,68,100.0
2024,Santa Fe,9 DE JULIO,Estatal,Urbano,Primaria,243,0,243,100.0
2024,Santa Fe,9 DE JULIO,Estatal,Urbano,Secundaria,79,0,79,100.0
2024,Santa Fe,BELGRANO,Estatal,Rural,Primaria,26,1,27,96.3
2024,Santa Fe,BELGRANO,Estatal,Urbano,Primaria,334,0,334,100.0
2024,Santa Fe,BELGRANO,Estatal,Urbano,Secundaria,116,0,116,100.0
2024,Santa Fe,BELGRANO,Privado,Urbano,Inicial,25,1,26,96.15
2024,Santa Fe,BELGRANO,Privado,Urbano,Primaria,44,0,44,100.0
2024,Santa Fe,CASEROS,Estatal,Urbano,Inicial,136,0,136,100.0
2024,Santa Fe,CASEROS,Estatal,Urbano,Primaria,501,0,501,100.0
2024,Santa Fe,CASEROS,Estatal,Urbano,Secundaria,252,0,252,100.0
2024,Santa Fe,CASEROS,Privado,Urbano,Inicial,39,1,40,97.5
2024,Santa Fe,CASEROS,Privado,Urbano,Primaria,109,2,111,98.2
2024,Santa Fe,CASEROS,Privado,Urbano,Secundaria,76,3,79,96.2
2024,Santa Fe,CASTELLANOS,Estatal,Rural,Primaria,293,0,293,100.0
2024,Santa Fe,CASTELLANOS,Estatal,Urbano,Inicial,346,0,346,100.0
2024,Santa Fe,CASTELLANOS,Estatal,Urbano,Primaria,1070,0,1070,100.0
2024,Santa Fe,CASTELLANOS,Estatal,Urbano,Secundaria,383,4,387,98.97
2024,Santa Fe,CASTELLANOS,Privado,Rural,Secundaria,27,0,27,100.0
2024,Santa Fe,CASTELLANOS,Privado,Urbano,Inicial,83,0,83,100.0
2024,Santa Fe,CASTELLANOS,Privado,Urbano,Primaria,174,0,174,100.0
2024,Santa Fe,CONSTITUCION,Estatal,Urbano,Primaria,580,0,580,100.0
2024,Santa Fe,CONSTITUCION,Estatal,Urbano,Secundaria,194,3,197,98.48
2024,Santa Fe,CONSTITUCION,Privado,Urbano,Inicial,56,0,56,100.0
2024,Santa Fe,CONSTITUCION,Privado,Urbano,Primaria,105,0,105,100.0
2024,Santa Fe,CONSTITUCION,Privado,Urbano,Secundaria,115,3,118,97.46
2024,Santa Fe,Enmascarado,Privado,Urbano,Primaria,31,0,31,100.0
2024,Santa Fe,GARAY,Estatal,Rural,Secundaria,15,0,15,100.0
2024,Santa Fe,GARAY,Estatal,Urbano,Inicial,62,0,62,100.0
2024,Santa Fe,GARAY,Estatal,Urbano,Secundaria,81,0,81,100.0
2024,Santa Fe,GENERAL LOPEZ,Estatal,Rural,Secundaria,39,0,39,100.0
2024,Santa Fe,GENERAL LOPEZ,Estatal,Urbano,Inicial,331,0,331,100.0
